Cluster Name,Environment,Cluster Descriptor,Namespace,CVE,Fixable,Severity,CVSS,Env. Impact,Impact Score,Published On,Discovered On,Link,Summary
aap,cluster,,stackrox,CVE-2023-0464,Not Fixable,Low,5.9,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-0464,"DOCUMENTATION: A security vulnerability has been identified in all supported OpenSSL versions related to verifying X.509 certificate chains that include policy constraints. This flaw allows attackers to exploit this vulnerability by creating a malicious certificate chain that triggers exponential use of computational resources, leading to a denial of service (DoS) attack on affected systems. Policy processing is disabled by default but can be enabled by passing the -policy' argument to the command line utilities or calling the X509_VERIFY_PARAM_set1_policies()' function."
aap,cluster,,stackrox,CVE-2023-31147,Not Fixable,Moderate,5.9,1%,3.60,,2024-02-26T07:20:00.155134Z,https://access.redhat.com/security/cve/CVE-2023-31147,"DOCUMENTATION: A vulnerability was found in c-ares. This issue occurs when /dev/urandom or RtlGenRandom() are unavailable, c-ares will use rand() to generate random numbers used for DNS query ids. This is not a CSPRNG, and it is also not seeded by srand(), so it will generate predictable output."
aap,cluster,,stackrox,CVE-2023-45322,Not Fixable,Low,5.9,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-45322,"DOCUMENTATION: A flaw was found in libxml2. In an out-of-memory condition or when limiting the memory allocation, processing a XML document using the HTML parser may result in a use-after-free vulnerability. 
            STATEMENT: The libxml2 project does not consider this issue to be a vulnerability because it can only be triggered in an out-of-memory condition or when the --maxmem command line option of the xmllint program is used to limit the number of memory allocation done by the parser. This is intended behavior and it's used to detect similar issues.

Red Hat Product Security agrees with that decision. However, Red Hat will try to address this issue in affected products."
aap,cluster,,stackrox,CVE-2023-7008,Not Fixable,Moderate,5.9,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-7008,"DOCUMENTATION: A vulnerability was found in systemd-resolved. This issue may allow systemd-resolved to accept records of DNSSEC-signed domains even when they have no signature, allowing man-in-the-middles (or the upstream DNS resolver) to manipulate records. 
            STATEMENT: This CVE is classified as moderate because the attack requires an active Man-in-the-Middle (MITM) who can intercept and modify the connection's traffic at the TCP/IP layer.

Note that DNSSEC= option is by default set to 'no' and changing the value requires root privileges.
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
aap,cluster,,stackrox,RHSA-2024:0628,Not Fixable,Moderate,5.9,14%,3.60,2024-01-31T00:00:00Z,2024-02-26T11:16:44.544726206Z,https://access.redhat.com/errata/RHSA-2024:0628,"libssh is a library which implements the SSH protocol. It can be used to implement client and server applications.

Security Fix(es):

* ssh: Prefix truncation attack on Binary Packet Protocol (BPP) (CVE-2023-48795)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,stackrox,CVE-2020-20703,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2020-20703,"DOCUMENTATION: A use-after-free flaw was found in Vim. This issue allows a heap buffer overflow leading to a write access violation. This flaw allows the attacker to possibly have control over the write address and value, which may lead to an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
aap,cluster,,stackrox,CVE-2021-24032,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:27.934456439Z,https://access.redhat.com/security/cve/CVE-2021-24032,"DOCUMENTATION: A flaw was found in zstd. While the final file mode is reflective of the input file, when compressing or uncompressing, the file can temporarily gain greater permissions than the input and potentially leading to security issues (especially if large files are being handled). 
            STATEMENT: In OpenShift Container Platform (OCP) the zstd package was delivered in OCP 4.3 which is already end of life."
aap,cluster,,stackrox,CVE-2021-3236,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2021-3236,"DOCUMENTATION: A NULL pointer dereference vulnerability was found in Vim in the ex_buffer_all function in the src/buffer.c file. This flaw allows an attacker who can trick a user into processing a specially crafted file to trigger the NULL pointer dereference, causing the application to crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because the user has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Do not run untrusted vim scripts as it's not recommended."
aap,cluster,,stackrox,CVE-2021-39537,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2021-39537,"DOCUMENTATION: The ncurses package (tic) is susceptible to a heap overflow on crafted input. When the terminfo entry-description compiler processes input, proper bounds checking was not enforced leading to this software flaw. The highest threat from this vulnerability is system availability. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.
            MITIGATION: Do not compile untrusted terminfo descriptions."
aap,cluster,,stackrox,CVE-2021-3997,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2021-3997,"DOCUMENTATION: A flaw was found in systemd. An uncontrolled recursion in systemd-tmpfiles may lead to a denial of service at boot time when too many nested directories are created in /tmp. 
            STATEMENT: Red Hat Enterprise Linux 8 has a default 1024 nofile limit, thus preventing `systemd-tmpfiles` from exhausting its stack and crashing. For this reason, this flaw has been rated as having a security impact of Low on Red Hat Enterprise Linux 8. For more information on default ulimit values, please see https://access.redhat.com/solutions/4482841.

In OpenShift Container Platform (OCP) systemd package was shipped with OCP 4.7 as a one-off instance and all the later OCP releases (4.8, 4.9) are using systemd from RHEL 8. Hence, the systemd package shipped with OCP 4.7 will not be fixed and the fix will be consumed from RHEL 8.
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
aap,cluster,,stackrox,CVE-2022-0529,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-0529,"DOCUMENTATION: A flaw was found in Unzip. The vulnerability occurs during the conversion of a wide string to a local string that leads to a heap of out-of-bound write. This flaw allows an attacker to input a specially crafted zip file, leading to a crash or code execution."
aap,cluster,,stackrox,CVE-2022-0530,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-0530,"DOCUMENTATION: A flaw was found in Unzip. The vulnerability occurs during the conversion of a UTF-8 string to a local string that leads to a segmentation fault. This flaw allows an attacker to input a specially crafted zip file, leading to a crash or code execution."
aap,cluster,,stackrox,CVE-2022-27943,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2022-27943,"DOCUMENTATION: A flaw was found in binutils, where GNU GCC is vulnerable to a denial of service caused by a stack consumption in the demangle_const() function in ibiberty/rust-demangle.c. The vulnerability exists due to the application not properly controlling the consumption of internal resources. By persuading a victim to open a specially-crafted file, an attacker could cause a denial of service."
